text,rat,date
"개임자체는 굉장히 재밌고 킬링타임용으로도 재격입니다. 하지만 단점이라고하면 발열문제가 있습니다. 현재 s10+를 사용중인데 1,2판만 하면 발열이 타 고사양게임보단 아니지만 상당히 뜨겁게 일어납니다. 이러한점만 고려하신다면 충분히 재밌게 즐기실 수 있을겁니다.",4,2021년 1월 25일
고블린 보스? 그거 깨고 화면이 멈췄어요.. 그래서 나갔다 들어오려고 나갔는데 다시 안들어가지고 로딩중 화면만 뜹니다. 재밌는데 그점만 고쳐주세요ㅠ,3,2020년 10월 22일
플레이하며 오류가 지속적으로 생기고 결재까지도 오류로 들어오지 않는다. 오류라고 공식카페에 올리면 대처는 나름대로 빠르게 다음날 처리해주나 게임이 진행이 안돼는 오류는 그날에 일퀘라던지 식량을 다 날린다.,1,2021년 5월 9일
게임을 삭제했다가 오랜만에 복귀함 유저인데요 계정 관련해서 리뷰 올린게 조용히 삭제되네요? 일처리 제대로 안하시나봐요 게임 삭제했다가 오랜만에 깔아서 구글 로그인하니깐 복구 번호?같은거를 입력하라하는데 그게 뭔지 몰라서 리뷰올렸는데 알려주시던지 계정 복구를 해주시던지 해결좀 해주시죠?계정에 돈좀 질러놔서 복구를 해야하거든요?^^,1,2021년 5월 30일
안녕하세요. 저는 2021년 3월 5일 부터 지금까지 계속 하고있는 유저입니다. 이 게임 솔직히 재미있는데 업데이트를 너무 많이해요. 업데이트를 좀 줄여주시면 게임이 더더욱 재미있을 것 같습니다 다른 유저 분들께 추천 드려요 :),5,2021년 6월 6일
어썸피스가 만든 게임이 그렇죠 뭐... 챕터 1 깨자마자 연결안된다고 튕기고 재접했더니 로그인 안되네욯ㅎ 이거 한두명이 그러는거 아닌데 리뷰 확인 안하시나요? 제발 좀..,1,2020년 10월 23일
"안녕하세요 저는 시작한지 얼마안된유저입니다 이게임은 여러분 글들을 보고 깐거에요 신규캐릭,몬스터등등 여러가지가 있어서 너무나 신기해요 코로나 모두 조심하시고 모두 보란찬 하루보내세요 ^^",4,2021년 5월 6일
이겜 넘 재밌어여 약간 얫날에 나온 클래시~게임같은 카드 베치같은 형식인데다가 합성이 가능하니 더욱좋은것 같아요. 근데 적들도 조금 쌔고 새로운 영웅들이 넘 안나와요ㅜ=ㅠ확률약간 수정해주시면 좋을것 같아요 4점할까 생각은 했지만 그냥 5점 드리고 겜하러 갑니다~,5,2020년 12월 11일
좀비고에서 카트 준다길래 깔았는데 이런 게임 좋아하는진 어떻게 알고..! 그런데 광고를 보고 팅기는 경우가 있어요 오늘만 벌써 2번째.. 어제까진 괜찮다가 갑자기 오늘 이러네욤 ㅠㅠ,4,2020년 10월 24일
진짜 너무 재밌어요! 제 기준으로 고칠건 없고 캐릭터들이나 또는 스킬을 더 추가해주시면 좋을거같고요 엘프고를 다시 추가해주세요ㅠㅠ 아닌 엘프고 어플을 만들어주시거나요ㅠ 그거말곤 바랄꺼없어요! 어썸피스 화이팅,5,2021년 3월 27일
재밌음. 근데 무기 효과가 랜덤말고 선택지를 줬음 좋겠음. 랜덤한 2가지 효과 중 하나만 골라라 같은. 그리고 효과가 좀 다양했으면 좋겠음. 상태이상도 좀 확실한게 있었으면 좋겠구,4,2021년 5월 30일
릴리가 다른 모든 캐릭터에 비해 성능이 압도적으로 떨어집니다. 최소한의 기본 체력이라도 상승 부탁드립니다. 그리고 광고보고 고기를 얻을 때마다 매 누적 횟수 4회때는 고기를 받지 못하는 버그가 있습니다. 빠른 조치 부탁드립니다.,4,2020년 12월 2일
"안녕하세요 게임을 잘 즐기고있는 유저입니다. 다름이 아니라 이번 파도축제에서 마라 스킨을 구매했는데 미보유 스킨이라고 떠서 사용을 못하고있습니다. 욜,마라 파도축제 스킨 두개다 구매했는데 욜만 적용이 돼네요 어떻게 방법이 없을까요?",5,2021년 8월 4일
게임은 굉장히 재밌지만 챕터 2부터 개어려워요 힘들게 20라운드까지갔는데 보스가 무차별없이 다썰어서 전멸하길래 속으로 욕함..ㅎㅎ 챕터 2인데 하향좀 해주시면 안될까요..,4,2020년 10월 24일
너무 재밌어요 하지만 운도 좀 필요하긴 한데 제일 불만인것은 과금과 소과금과 무과금의 차이가 너무 큰거같아요 현질 유도가 좀 있어서 원래 진짜 몇년 할 게임 아니면 현질 안하는데 하고싶을정도로요.. 뭐 이래야 돈 많이 벌겠죠?.. 마지막으로 할말 할게요 이게임을 사람들과 만나고싶은데 만날수가 없네요 사람들과 만나서 2:2 1:1 2플 3플 이런게 있으면 훨씬 인기가 많아질꺼같아요 요즘 좀비고 안하고 이거만 하는중! 너무 재밌어요 계속 업뎃 해주세요!! 아직 업뎃 많이 안한거같은데 너무 재밌네요!,5,2020년 11월 10일
문의 드립니다 오늘 계정 연결이 안되서 새로 로그인 했는데 기존 계정이 아닌 새로 연결한 계정으로 로그인처리가 되어서 기존에 키우던 것들이 다 날라갔는데 로그인 복귀는 안되나요?,3,2021년 6월 29일
"옹ㅎ오ㅠㅠㅠ 답변 하나하나 읽고 답변해주셔서 정말 감사드려요, 진짜 재밌는 게임이네요ㅜㅜ 캐릭터도 너무 귀엽구요ㅠㅠㅠ 재밌게 플레이 하겠습니다!",5,2020년 10월 24일
정말 재밌있는 게임입니다 사실 좀비고 라이드(성)얻을려고 들어왔는데 하다보니 넘 재밌음. 게다가 확률개쩌엄 무과금도 충분히 할수있는 혜자 게임입니다. 많이 플레이 해보세요.,5,2021년 1월 14일
진짜 재밌는 게임 하루에 조금씩 즐기기엔 충분한거 같아요 하지만 어떤이유에선지 게임이 팅길때가 있어요 단점만 보완한다면 이번작은 갓겜이네요!!,4,2020년 11월 12일
잘 만든 게임 같습니다! 난이도도 성인이 하기에 적당히 어렵고요ㅎㅎ 하나 아쉬운 점이라면 신규 이벤트가 없다는 점과 게임시간이 한판에 20분 정도 꽤 길다는 점입니다ㅎㅎ 그래도 게임이 너무 재밌습니다!! 추천요,5,2021년 1월 14일
사실전작보단재미있고좋은데4라는너무어려워서못깨겠네요...캐릭터도안나오고...골도도안모이고...사실난이도만조금패치해주면좋겠는데...,4,2020년 10월 27일
어떤 게임이든 노가다는 필수라고 생각합니다. 노가다만 하면 모든캐릭 모든사냥터 다 돌 수 있습니다. 이게임은 제가했던 모든 모바일게임중에서 제일 무과금으로 가능하다고 생각합니다.,5,2021년 8월 16일
"잘 게임 하고있었는데.. 챕터 1 도전을 클리어를 할때마다 서버 문제가 있다면서 클리어가 안돼고, 이젠 아예 로그인조차 안돼네요.",3,2020년 10월 23일
"재미있게 즐기고있습니다. 오늘 업뎃하고 뽑기권 얻은걸로 마라를 뽑았는데, 신규임무 확인 눌렀더니 옛날임무창이 뜨네요. 별 문제는없는데 잠깐 이상한창이 떠서 당황했습니다.",5,2021년 5월 2일
다시 해봤는데 오류 해결 됬어요! 정말 감사 합니다!! 돈 많이 버세요!!!,5,2021년 9월 27일
안녕하세요6챕터인유저입니다 일단광고가없고시간순삭이네요라이드까지받은이앱너무.. 재밌고요추천입니다(참고로무과금^~^)그리고 자꾸낑(????????)겨서공격못하는경우가뭐죠??,5,2021년 1월 31일
전체적으로 괜찮음 어썸피스가 만든 게임이라 연관성이 있을줄 알았는데(좀비고랑) 첨엔 없어서 약간 슬펐지만 좀비고 박찬영을 위한 게임이라 생각함 +아람이를 누가 상인하게 시켰어 주겨버릴거야,5,2020년 11월 27일
관리자님!!!! 그 보상으로 우편에 신의 소환서 주셔서 받았더니 508골드가 나왔는데 그만큼 오히려 사라지는 버그가 있어요!!!!!,1,2020년 11월 13일
재미자체는 1티어게임 가챠는 5티어에 강화는 골드모으기도 지지리힘들고 게임이오래가는거에비해 보상도 좀 구리다느낌 아무래도 이맘쯤엔 하나쯤나와야정상이다싶을때도 안나오고 기본캐만쓰게됌 여태신캐는 못뽑아봤고 그저 혼자싱글플레이로 잠시즐길거면 베스트지만 가챠하고싶은마음으로온다면 다른게임가는게 훨씬나으며 무과금으로는 상위권 '절대'못노린다고 느낀게임,2,2021년 8월 5일
AI상태좀 어떻게 해주세요 에반 갑자기 미쳐가지고 맵 한바퀴 돌아서 스킬쓰러 가질않나 근접애들이 길막당하면 우왕좌왕하다 그냥 죽어요 6성레온하트가 길막당해서 구석으로 몰리더니 아무것도 못하고 죽는걸보니 이글을 안 쓸수가 없었어요,3,2020년 11월 25일
좀비고 못지않게 재밌는데요.. 언젠가부터 갑자기 서버 접속 불가능이라 떠서.. 다시 깔고 있어요.. 버그라면 빨리 고쳐주시길 바랍니다♡,5,2020년 10월 23일
"좀비고,도와줘 엔즈까지 하고 있는 유저입니다이번 킹갓캐슬도 엄청나서 좋네요. 참고로 저 펫과 라이드 이거 덕분에 엠블럼 땄어요. 제 이름은 히트Z입니다.",5,2020년 11월 16일
겜은 그냥저냥 할만한대 업글비용이너무비싸서 토나옴. 오토도없는대 업글하겠다고 지겨운노가다를 계속해야함. 쉽고빨리끝나지도않음... 골드수급땜시 삭제 가챠확률도 똥망,1,2020년 11월 7일
"게임 자체는 마음에 들었지만 중간에 튕겨서,전투가 초기화되고,사용된 재화도 안돌아왔네요..그래서4점 드립니다..;;",5,2020년 10월 31일
"극초반엔 재미있는데, 스테이지 어려워지고 신규영웅 디럽게 안나와서 접었음 소환에 쏟아부은게 얼만데 신규영웅 확률이 도대체 몇퍼로 설정되어있는건지 의문이고 왜 신규영웅을 굳이 확률을 낮춘건지 이해가 안됨 똑같은 캐릭으로 계속 진행하다보면 똑같은 전략밖에 안나옴. 전략게임이라고 하지만 정작 캐릭터를 다양하게 고르지 못해 전략을 펼치지 못함",3,2020년 12월 7일
"현자 제 폰에 있는 유일한 게임입니다. 캐릭터 구성과 조합도 너무 좋고, 각 캐릭터 스킬 이펙트도 보는 맛이 있네요 ㅎㅎ 굳입니다!!!",5,2020년 11월 2일
안녕하세요.. 저는 좀비고도 같이하는 유저입니다 게임을 하려고 하는데 자꾸 로그인하는데 서버를 연결할 수 없음이라고 뜸니다ㅜㅠ 이게 왜이러는지 모르겠습니다..ㅜㅠ,1,2020년 10월 23일
"생각보다 캐릭도 잘나오고 진형에 신경을 많이써야함. 컨텐츠를 위해 시간끌기로 재화수급이 조금 느리나, 충분히 재밌음. 다만 일부 캐릭 오밸은 존재. 쥬피나 자운.....",5,2021년 1월 16일
들어갔는데 왜서버 접속이 안돼죠? 버근가요? 왜연결이 안돼요? 겨우 1차원깨서 이제 받기만하면 돼는데 안받아져서 다시 들갔는데 왜 안돼죠?,1,2020년 11월 4일
게임 깔아서 실행을 해봐도 계속 검정색 화면만 나오고 다른 반응은 1도 없어요... 어썸피스분들... 이거 고쳐주시면 안 돼나요....?,1,2020년 10월 24일
"1챕터부터 내가 느끼는거... 너무 어렵다... 앞으로 더 나아갈 2, 3챕터는 어떻게 될지 모르겠다 출전 시킬 영웅을 바꿔봐도, 제단을 업그레이드 해도 아무 소용없는것 같다.. 역시 얻는게 라이드니까 어렵겠다 라고 생각함",2,2021년 1월 15일
"게임이 재밌있습니다! 거의 만족하지만 제 폰이 지플립이라 그런지 가로가 더 짧게 나와서 터치를 할 수 없고, 글씨도 잘리게 보여서 너무 불편합니다. 꼭 수정 부탁드려요!",3,2021년 8월 24일
오빠하고 너무 잘하고 있는 게임입니다. 근데 식량을 20말고 40이나 50으로 늘려줬으면 좋겠어요. 그것 빼고는 다 좋은 것 같이요.,4,2020년 10월 28일
출전영웅을 선택하는데요... 오류인진 모르겠지만 영웅이 다 미보유라 떠서 게임진행 자체가 불가합니다..;; 이것좀 고쳐주시면 감사하겠습니다,1,2020년 10월 22일
본 계정말고 부계정도 키워보고 싶은데 다른 계정은 키울수 없고 무엇보다 뽑기확률이 극악임 가장 좋은 뽑기권에서도 기본 용사만 나와서 현질을 해야하는 이유도 모르겠고 현질하고 싶은 마음도 안들고 컨텐츠도 부족하고 오래 할 만한 게임은 아니네요,1,2021년 8월 28일
복귀하려고 하는데 구글계정 로그인 눌렀는데 자동으로 다른계정이 로그인 되었습니다. 구글계정 로그인만 누르면 다른계정 선택도 못합니다. 게스트로 들어간다음 구글계정으로 바뀌어도 똑같더군요. 저번에도 리뷰 남기고 답장까지 받았고 업뎃 됐는데도 저번이랑 똑같네요.,1,2021년 7월 13일
버그로 게임이 너무 자주 멈춥니다. 게임이 정지한게 아니라 게임 중 진행을 누르면 진행은 안되고 캐릭들만 클릭 가능합니다. 너무 잦은 버그때문에 오늘이 1일차인데 재접만 10번은 한듯 싶네요,3,2021년 2월 18일
안녕하세요.저는좀비고를사랑하는아이에요. 아도니스님좀비고이벤트너무재밌어요!! 이번주할로인 기대할게욥! 화이팅 아도니스님힘들면쉬엄쉬엄해두돼요!! 화이팅,5,2020년 10월 23일
"복귀유저이고 킹캐 재밌게 할려다 멘탈 나가고 쓴 글입니다; 밸런스 조절 확실히 중요할거 같아요. 밸런스를 조절하지 않고 플레이하라고 하면 골드랑 다른 보상들 잘 줘가면서 해야죠 보상도 쬐끔주고 게임 난이도는 어렵고 어쩌란건지 모르겠습니다 둘중에 하나만 해주세요 노리신건진 모르겠지만 현질 하라고 게임을 만드신거 같아요 즐겁게가 아니라.. 본 게임에 다음 작품이라 그런지 게임에 그렇게 신경쓴게 안보입니다 제발.. 두마리에 토끼를 잡으실거면 확실하게 해주세요 왠만해선 글도 안쓰는데 애정하고 많이 할려고 한 사람으로써 실망하고 갑니다 복귀,초보한텐 진입장벽같네요 피드백으로 한번만 봐주세요.. 요즘 은하고 때문에 신경 못쓰신다는건 안다만 그래도 캐슬을하는 새로운 유저유입과 복귀 유저를 위해 한번만 봐주세요..",1,2021년 7월 28일
재밌는 게임 만들어주셔서 감사합니다!!! 잘 플레이하고 있어요👍👍팀도 서서히 키워나가고 전략짜서 플레이하는 방식이라 질리지 않고 정말 좋습니다. 근데 이 게임 할 때 특히 발열이 심해지고 배터리가 빨리 닳는데 이 부분은 어떻게 못 하는 부분일까요?ㅠㅠ 이외에는 천천히 즐기기에 좋아요,5,2021년 7월 22일
아이고 우리 어썸피스가 드디어 광고를 내는구나 광광ㅠㅠ 진짜 있는 그대로 광고해서 과도하게 하는 데보다 훨씬 더 찝찝하지도 않고 기분 좋아요 게임 구성이나 캐릭터도 마음에 들고 게임도 재미있을 뿐더러 무과금으로도 충분히 가능하더라구요 과금해도 아깝지 않을 게임입니다 강력추천해요 내 인생게임 여럿 만들어주신 어썸피스 분들 너무 감사드려요,5,2021년 4월 2일
킹갓캐슬 재미있어요! 좀비고 라이드 얻을려고 깔았다가 재미있어서 계속 하고 있습니당 캐릭터도 다들 매력있고 너무 귀여워요! 앞으로도 재미있게 플레이 할게용~ 감사합니당,5,2020년 10월 24일
아니 버그인진 잘 모르겠지만 인증 실패라고 뜨네요 버그면 고쳐줬으면 좋겠습니다 아하 그렇군요! 알겠습니다 오류인지 몰랐네요 죄송합니다..,5,2020년 10월 24일
솔직히 재밌음 간단한 구성에 조합하는 재미가 있고 그리 어렵지도 않음 다만 후반으로 갈수록 컨텐츠 부족으로 인한 흥미 감소는 인디겜상 어쩔 수 없는 듯 캐뽑은 진짜 안나오는 편 걍 다이아모아서 상점에 나오면 사는게 정신건강에 이롭다. 근데 답답해서 현질하게 되긴 함,5,2021년 2월 4일
좀고 리워드 때문에 설치했었는데 너무 재미써용 !! 보상도 받았는데 자꾸 하고 싶어서 들어오는 겜 .. ㅎㅎㅎ 이런 겜 만들어 주셔서 감사해요 단순하면서 즐거운 겜 입니다 개인 적으로 프리아 알베론이 진짜 좋아요 🥰,5,2021년 2월 9일
ㄹㅇ 별 1개도 주기싫지만 이거 쓰려고 1개 준다 아니 서버에 연결 할 수 없다는데 지웠다 깔고 지금 4번째 반복하는데도 안 고쳐지고 왜 구글로그인만 되지? 좀비고는 페북도 있으면서 어이없음,1,2020년 10월 23일
"그냥 흔한 게임인 줄 알았는데 너무 재미있어서 하루종일 해버린 무서운 게임이네요. 캐릭터 레벨, 스킬, 배치 등등 신경쓸 게 많지만 전략을 잘 짜면 이기는 게 어렵지 않아서 좋아요",5,2021년 3월 9일
.....성장이 너무 힘드네요 왠만한 사람들은 초반에 접을꺼 같아요 현질 안하면.. (이렇게 생각했는데 업데이트 열심히 해주시고 노력하니까 게임하는데 부족한 점들이 사라졌어요 하지만 컨텐츠가 부족한 느낌은 느껴지네요 ㅎㅎ),5,2021년 9월 17일
제 개인적으로는 맘에 드는 도트 취향+ 전략 재미가 있는 게임입니다 이런 그래픽으로 병사들 직업 전직시키면서 육성 시키는 용병단 게임 나왔으면 좋겠음,5,2020년 11월 27일
아니 광고만 보면 게임 멈추네 이럴거면 광고보고 목숨한개는 왜줍니까?? 그냥 끝내버리는대 게임은 재밌는대 광고보고 멈출때마다 개빡치네 이럴거면 광고넣지마요 돈은 벌고싶고 최적화는 귀찮고 그건가?? 똑바로 장사하세요 환불해버리기전에,1,2020년 10월 25일
취향에 맞다면 가볍게 즐기기 좋음. 뽑기에 천장이 없는게 아쉽지만 골드 뽑기로도 모든 캐릭터를 얻을 수 있고 일일 상점에서 보석으로 영웅이 뜨기도 하기때문에 과금유도가 과하진 않다고 생각됨.,4,2021년 8월 22일
짱짱이예요우!! 좀튕기긴 하지만 .. 라이드얻을려고 깔았어요 그래서 챕터1깨고 바로지웠는데 너무재밌어서 다시 깔으려고요ㅜㅠ 진짜 기대이상이에요~~!!,4,2020년 10월 24일
재밌습니다 캐릭터들도 귀엽고요 그런데 자꾸만 밑에 강화창이 사라집니다 상인이 오면 창이 아래로 내려와 다시 나오지도 않습니다 이거 고쳐주세요.,3,2020년 10월 29일
스테이지는 갈 수록 어려워지는데 상점에서는 카드(?)를 조금씩 준다. 레벨업 시 캐릭터 능력치가 조금씩 올라간다. 재화를 벌 수단이 적거나 보상이 적다.,3,2021년 1월 20일
일담 오류가 너무 잦음(+업데이트도 많아서 귀찮음) 저번엔 핵때문에 난리였고 아직도 고기 사라지는버그 안고쳐졌음 게임 시작버튼 누르지도않었는데 고기가 없어지거나 게임 시작했는데 고기가 두번 닳음,2,2021년 5월 31일
2챕터 도적팩 구매하고 바로 1챕터 고블린팩 구매했는데 둘다 결제는 되고 고블린팻만 우편으로오고 도적팩은 안들어왔습니다. 확인부탁드려요 재미잌ㅅ게 플레이하고있었는데. .,4,2020년 11월 10일
진짜 캐시템 좀 팔고 그러면 좋겠어요 수입은 나오시는지 궁금해요 갓겜인데 파산할까봐 걱정이에요 진짜 현질 하나도 안 하고 2~3주 빠짝하면 모든 캐릭터를 맞출 수 있고 신캐 나올때마다 모든 캐릭 있으니깐 250골 소환서 계속 사면 신캐도 바로 얻을수있고 너무 재밌어서 게임에 현질도 하고 싶은데 현질할 구도가 없어서 좀 만드셔도 좋을거같아요,5,2021년 1월 15일
결재오류 처리는 오래걸렸지만 이메일 문의로 해결완료. 게임은 재밌습니다. 어느정도하면 노가다로 금화+경험치를 좀 모아야하는데 그 과정이 살짝 지루합니다.,3,2020년 12월 18일
저는 별 0점 할수있으면 할게요 게임자체 안들어가집니다 모든짓을 했는대 아무것도안돼고 영어로 해보기 내 계졍 가저와서했는대 그것도 안돼고 나갔다 들어오고 ....게임 삭제해도 안돼는대.......저의 글을 읽는사람은 제작자이길 빌며,1,2020년 10월 23일
게임은 재미있어요 근데 릴리가 4레밸이 되면 샤샤의 체력이 500%가 된다고 되있는데 350%로 떠있어요. 그냥 표기 문제인가요 아니면 정말로 350%인가요,5,2021년 1월 2일
게임은 진짜 재미지게 만들었다고 생각함 하지만 가끔가다 근접 유닛들이 타겟팅을 개멀리 잡거나 아니면 서로 수건돌리기 마냥 뺑뺑 돌면서 잡을려고 하는데 그것만 빼면 괜찮은듯,5,2021년 4월 2일
제가 보상받으려고 했는게임입니다 정말재밌더군용 라이더도 받고 레벨업도 겁나잘되고 좋아용! 처음부터 캐릭터를 6명이나줍니다 다 스킬도좋고 공격할때 넘귀여워용!,5,2020년 10월 24일
"게임 밸런스나 모션 이펙트, 캐릭터는 갓겜 컨텐츠가 아쉬움, 개인적으로 깃발을 사용하는 컨텐츠는 손이 안 가게 됨 차리리 스토리 모드를 하나 만들면 좋을듯",5,2021년 5월 11일
20%로도 나오고 5%인데도 신캐가 나오는건 저만 그런가요 ㅎㅎ 원정 돌고 뽑기하고 퀘스트만 깨면 하루 일과 끝!굳이 엄청난 노가다를 안해도 됩니다!그리고 3판만 클리어해도 10다이아!킹갓게임이 되려면 좀 더 나아가야 할 것 같지만 전 지금도 재밌게 플레이하고 있습니다 ㅎㅎ,5,2020년 11월 14일
13일 기준 업데이트 오류가 몇개 있어요 ㅠㅠ 1. 세번째 소환서 두배 획득 초기화 2. **성 >>**왕 으로 변경 3. 10단계 기록 전부 사라짐 빠른 조치 부탁드립니다.,1,2020년 11월 16일
게임 플레이 자체가 재미있고 버그도 많이 없습니다. 무과금도 재밌게 할수 있고 업데이트도 자주 되어서 재밌게 하고 있습니다.,5,2020년 11월 27일
"이 게임은 완벽한 게임인거 같아요~~ 왜냐하면 맨날 시간 날때 하는데, 이 게임만 하다보면 시간이 많이 지나갈만큼 아주 재밌는게임이예요! 하지만,약간의 단점이 있어요.ㅡ맨 처음에 로그인 할때 잘안 켜져서 3번이나 이 어플을 껏다 켰습니다. 이게 단점이예요. 이 점만 잘 개선해주셨으면 감사하겠습니다.",5,2021년 5월 7일
처음엔 진짜빠져들면서 너무재밋게했는데 갈수록 뻔한구성과 몬스터외형만바뀔뿐 지루한전개가 그대로이고 컨텐츠도 다양하지않아서 자루함이빨리 와서 큰아쉬운이 많은 게임 게임구성자체가 몇판하다보면 비슷한 조합이라 나중엔 들어가질않아서 ... 아쉽다 갓갬이긴한데...1%아쉬움,1,2021년 5월 13일
솔직히 좀비로라는 게임의 후속작 보상 때문에 시작하게 됐는데... 하다보니 재미있어져서 지금까지도 재밌게 플레이 중 입니다! 그러니 다른 분들도 플레이하는 것을 추천드립니다!,5,2021년 5월 1일
재밌네요! 좀비고하다 하게된 게임인데 정말 잘만드신것 같아요. 그래도 아직 완벽하진 않아서 별 4개 드립니다~ 앞으로 열심히 발전하시길 바래요!,4,2020년 11월 28일
가벼운 오토체스류 게임. 초반에만 신선하고 후반 갈수록 지겨워짐. 컨텐츠 소모가 빠르고 BM구성이 캐릭터 밖에 없어서 그런지 신규 캐릭터 뽑기 등 확률 극악인 듯.,3,2020년 11월 24일
아니 왜 상인이 왔다 가기만 하면 밑에 버튼이 없어지나요? 이렇게 큰 버그도 못고치고 내가 버그게임을 하는건지 게임을하는건지 구별도 안가네요.,1,2020년 10월 27일
정말 좋은 게임이네요! 캐릭터 마다 다른 스킬 등등 근데 제가 잘 못한건지 모르겠는데 그 레벨업을하면 x버튼이 안눌려져요 정말 갓겜이네요,5,2021년 1월 9일
버그가 있는거 같습니다. 1.업데이트 자동으로 되있어서 들어갔는데 계속 업데이트 창이 뜸. 2.구매창을 누른적 없는데 눌러짐(내가 잘못누른 걸수도) 이2가지 빼곤 다 괜찮습니다.,4,2021년 5월 26일
예전 겜 스타일 같아서 잼나게 하고 있습죠. 단지... 한 게임 플레이 시간이 너무 오래 걸립니다. 20번 막아야 하는 시간이ㅠㅠ 반으로 줄일 계획인 없사온지요.,5,2021년 4월 2일
혹시제가 게임을 잘 이해못하고 한걸 수도 있는데 출전을하려면 영웅6명을 선택하라고하는데 갖고있는 영웅이 1명밖에 없는데 어쩌란거죠....현질하라는 걸까요?,2,2020년 10월 22일
안녕하세요 저는 좀비고유저 인데요 음.....일달 이 게임은 맘어들긴한데요.....게임이끝났으면 다시 처음부터 해야해서 좀 맘에안드네요.,1,2020년 11월 4일
이 게임은 재밌는데 좀비고보다 재미가 좀 없네요ㅜㅜ 이 게임 좋아하시는분들은 죄송합니다. 솔직히 챕터1은 저가 아직 못깼습니다. 챕터1부터 어려운게 어디있음 이 게임 좀 재미없음... 솔직히,2,2020년 10월 29일
다 재미있습니다 엘프고 느낌도 많이 나고요 근데 저만 그러는 걸 수 있는데 광고를 볼때마다 앱이 나가지네요 ... 그것 빼고는 좋은것 같습니다 :),5,2020년 12월 31일
아니 식량 광고보면 식량들어왔는데 게임할라했드만 식량이분명있는데 없다고뜨고 나갓들어오면 없아져있고 광고횟수는줄어들고 ㅡㅡ 버그면좀 처리하던가 5번중 3번이그러는데 사진첨부가능하면 올리고싶네,1,2020년 10월 26일
이겜 3주정도 했는데 너무 재밌어요 평소에도 요런 디펜스류 게임 자주 했었는데 생각보다 캐릭터들 도트나 그래픽도 귀엽고 전략으로 챕터를 밀거나 운으로 미는게 정말 잘 만든 게임인것 같아요! 그러니 로제트 하나만..ㅎ,5,2021년 8월 18일
이 게임에다가 과금까지 쓰면서 했는데 오류라고 골드를 뺏어가네요.. 지금 골드가 마이너스입니다ㅋㅋㅋㅋ 게임사 실수로 오류났는데 게임하면서 돈이 마이너스인 건 처음보네요..,1,2020년 11월 14일
안녕하세요 저는 이게임을 재밌게하고있는 유저입니다 근데 왜 와이파이가 똑바로 되있는데 서버통신 이라며 지꾸 튕기고 솔직히 그것때문에 좀 많이 화가 납니다 잉오류좀 고치길,1,2020년 10월 22일
애들 동선이랑 타겟팅 방식 개선좀 해주세요 가끔씩 가만히 멈춰있거나 순찰 하는것처럼 왔다갔다 움직이기만 하고 가까운 길 내버려두고 크게 돌아가는데 그걸로 어이없이 지는 경우가 있음,3,2021년 5월 30일
재미는 있긴한데 새로운 캬릭터들 나오는 확률이 너무 낮아요. 현질 안하는 사람에게는 매번 같은 캐릭으로만 하니 한계사 있네요.,3,2020년 11월 20일
"4.7월 후기입니다. 서버점검을 무슨 2,3일마다 하시는건 아니죠? 그런데 맞는 것 같은데? 3.세번째 후기입니다. 재설치하고 그동안 해 왔는데 오늘은 왜 또 안돼요? 설명바랍니다 2.로그인중입니다에서 화면이 넘어가지 않습니다. 리뷰들을 보니 저 혼자그런게 아니고 다른 분들도 겪는 오류인데..답변도 없고 개선도 계속 안돼고 있다는게 참 실망스럽네요. 게임서비스부문이 실망스러운 수준이네요. 저도 평가 수정합니다. 1.지금 접속 안돼는거 맞나요? 공지라도 좀 해주셨으면.. 게임은 잘하고 있습니다",1,2021년 7월 3일
과금 필요 없음;; 걍 소소하게 킬링타임으로 좋음;; 다른댓글에 과금이 없으먄 어쩌구 뭐하면 어쩌구 하는데 2달 3달 정도 걍 맹목적 말고 편안하게 겜하면 캐릭 다모음;; 골드좀 모자라긴 한데 그래도 할만한편;; 과금이 어쩌구는 무슨 다이아랑 시럿 퍼줘가지고 난 무과금 올캐릭에 다이아 펑펑남아서 스킨 사는데 올스킨은 아니어도 주력캐릭 스킨은 엥간치삼. 아레나 필요 없음 얼마나 거저먹고 겜 편하게 하려는건지.이해를 못하겠네 ㅋㅋㅋ 이정도 과금필요없는데 강제광고도 없음 겜마다 팔요에의하면 하고 말면 말고임,5,2021년 4월 21일
오류나 불편했던 많은 부분이 개선된건 좋은데 제가 이미 최대치에 달해서 더 이상 업적이 제공되지 않고 제단도 최대레벨이라고 나와서 이전에 비해 성취감이나 동기부여가 떨어집니다. 업적과 제단을 업데이트해주길 바랍니다.,3,2021년 3월 2일
재메있네요. 난이도 조절이라던지 케릭터 특징이 딱잡혀있고. 케릭터도 출시자주되는거같고 업데이트만 지속적으로하면 제법 오래할꺼같아요,5,2021년 1월 29일
재미는 확실히 있는데 밸런스가 너무 문제임. 챕터 1 도전 10단계는 좋은캐 없으면 진짜 대박 안터지는 이상 절대 못깨고 골드 수급도 너무 힘듬.,3,2020년 10월 25일
"음.. 솔직히 좀 모방한것같은 느낌이 없지않아 있습니다. 이게임 TFT느낌이 어느정도 나고, 다른게임인 좀비고의 서바이벌서커스 모드는 폴가이즈 느낌입니다... 이게임은 정감이 안가네요..",1,2020년 10월 22일
